2022-11-30 2:30:31 PM | Ernest Bradley | FAIL | 289
2022-11-30 2:30:33 PM | Lauren Garcia | FAIL | 729
2022-11-30 2:30:35 PM | Antonio Lopez | FAIL | 692
2022-11-30 2:30:37 PM | Jennifer Ramos | FAIL | 691
2022-11-30 2:30:39 PM | Benjamin Gutierrez | FAIL | 596
2022-11-30 2:30:41 PM | Aaron Butler | SUCCESS | 195
2022-11-30 2:30:43 PM | Mary Willis | SUCCESS | 342
2022-11-30 2:30:45 PM | Mary Collins | SUCCESS | 374
2022-11-30 2:30:47 PM | Casey Fischer | FAIL | 541
2022-11-30 2:30:49 PM | Mary Willis | SUCCESS | 482
2022-11-30 2:30:51 PM | Timothy Kelley | FAIL | 618
2022-11-30 2:30:53 PM | Ricardo Allen | FAIL | 976
2022-11-30 2:30:55 PM | Linda Thompson | FAIL | 567
2022-11-30 2:30:57 PM | Terri Sutton | SUCCESS | 248
2022-11-30 2:30:59 PM | Kimberly Davis | SUCCESS | 813
2022-11-30 2:31:01 PM | Jennifer Randall | FAIL | 160
2022-11-30 2:31:03 PM | Seth Moran | FAIL | 035
2022-11-30 2:31:05 PM | Ronald Mack | FAIL | 269
2022-11-30 2:31:07 PM | Sean Johnson | FAIL | 643
2022-11-30 2:31:09 PM | Catherine Walker | SUCCESS | 084
2022-11-30 2:31:11 PM | David Boyd | FAIL | 692
2022-11-30 2:31:13 PM | James Marsh | FAIL | 819
2022-11-30 2:31:15 PM | Beth Williams | SUCCESS | 609
2022-11-30 2:31:17 PM | Michael Barrett | FAIL | 176
2022-11-30 2:31:19 PM | Lisa Roberts | FAIL | 975
2022-11-30 2:31:21 PM | Scott Wilson | FAIL | 764
2022-11-30 2:31:23 PM | Kathleen Strickland | SUCCESS | 319
2022-11-30 2:31:25 PM | Mary Willis | FAIL | 643
2022-11-30 2:31:27 PM | Mary Willis | FAIL | 826
2022-11-30 2:31:29 PM | William Oconnor | SUCCESS | 596
2022-11-30 2:31:31 PM | James Allen | SUCCESS | 916
2022-11-30 2:31:33 PM | David Arias | SUCCESS | 634
2022-11-30 2:31:35 PM | Barbara Jones | FAIL | 124
2022-11-30 2:31:37 PM | Shaun Ramirez | SUCCESS | 137
2022-11-30 2:31:39 PM | Leslie Estes | SUCCESS | 174
2022-11-30 2:31:41 PM | Thomas Payne | FAIL | 692
2022-11-30 2:31:43 PM | Nancy Hall | SUCCESS | 369
2022-11-30 2:31:45 PM | William Dillon | SUCCESS | 930
2022-11-30 2:31:47 PM | Christine Morton | SUCCESS | 078
2022-11-30 2:31:49 PM | Angela Maldonado | FAIL | 176
2022-11-30 2:31:51 PM | Marissa Frederick | SUCCESS | 956
2022-11-30 2:31:53 PM | Jamie Bell | SUCCESS | 850
2022-11-30 2:31:55 PM | Glenn Lewis | FAIL | 872
2022-11-30 2:31:57 PM | Mary Willis | FAIL | 186
2022-11-30 2:31:59 PM | Tricia Blair | SUCCESS | 819
2022-11-30 2:32:01 PM | George Perez | FAIL | 524
2022-11-30 2:32:03 PM | William Oconnor | SUCCESS | 467
2022-11-30 2:32:05 PM | Larry Alexander | FAIL | 374
2022-11-30 2:32:07 PM | Steven Parker | SUCCESS | 360
2022-11-30 2:32:09 PM | Larry Reyes | FAIL | 587
2022-11-30 2:32:11 PM | William Harris | FAIL | 783
2022-11-30 2:32:13 PM | Cynthia Montgomery | FAIL | 423
2022-11-30 2:32:15 PM | Mary Willis | SUCCESS | 582
2022-11-30 2:32:17 PM | Michael Guzman | SUCCESS | 205
2022-11-30 2:32:19 PM | Monique Conway | SUCCESS | 485
2022-11-30 2:32:21 PM | Teresa Li | SUCCESS | 483
2022-11-30 2:32:23 PM | Mary Willis | SUCCESS | 582
2022-11-30 2:32:25 PM | Ryan Ortiz | FAIL | 709
2022-11-30 2:32:27 PM | Mary Spencer | SUCCESS | 571
2022-11-30 2:32:29 PM | Adam Davis | FAIL | 291
2022-11-30 2:32:31 PM | Breanna Mcdaniel | SUCCESS | 631
2022-11-30 2:32:33 PM | Lori Wright | SUCCESS | 497
2022-11-30 2:32:35 PM | Allen Patterson | SUCCESS | 275
2022-11-30 2:32:37 PM | Jerry Brandt | FAIL | 079
2022-11-30 2:32:39 PM | Roy Melendez | SUCCESS | 194
2022-11-30 2:32:41 PM | Noah Oneill | SUCCESS | 263
2022-11-30 2:32:43 PM | Andrea Bailey | FAIL | 068
2022-11-30 2:32:45 PM | Karen Freeman | SUCCESS | 035
2022-11-30 2:32:47 PM | John Rodgers | FAIL | 164
2022-11-30 2:32:49 PM | Gina Lewis | SUCCESS | 576
2022-11-30 2:32:51 PM | Dustin Armstrong | FAIL | 674
2022-11-30 2:32:53 PM | Michael Alvarado | SUCCESS | 168
2022-11-30 2:32:55 PM | Mary Willis | FAIL | 521
2022-11-30 2:32:57 PM | Victoria Smith | FAIL | 206
2022-11-30 2:32:59 PM | Vanessa Matthews | FAIL | 278
2022-11-30 2:33:01 PM | Ryan Mccarthy | FAIL | 385
2022-11-30 2:33:03 PM | Dustin Collins | SUCCESS | 328
2022-11-30 2:33:05 PM | Patrick Drake | SUCCESS | 709
2022-11-30 2:33:07 PM | Teresa Frank | FAIL | 547
2022-11-30 2:33:09 PM | Shelly Davis | SUCCESS | 150
2022-11-30 2:33:11 PM | Michael Meyer | SUCCESS | 847
2022-11-30 2:33:13 PM | Ryan Mcdaniel | FAIL | 378
2022-11-30 2:33:15 PM | Jonathan Harris | SUCCESS | 469
2022-11-30 2:33:17 PM | Jonathan Mitchell III | FAIL | 780
2022-11-30 2:33:19 PM | Paul Young | FAIL | 208
2022-11-30 2:33:21 PM | Rebecca Salazar | FAIL | 385
2022-11-30 2:33:23 PM | Tyler Bernard | FAIL | 459
2022-11-30 2:33:25 PM | Ricky Nguyen | SUCCESS | 570
2022-11-30 2:33:27 PM | Travis Gutierrez | SUCCESS | 691
2022-11-30 2:33:29 PM | Jody Rodriguez | SUCCESS | 807
2022-11-30 2:33:31 PM | Nicholas Schmitt | FAIL | 691
2022-11-30 2:33:33 PM | Melissa Miller | SUCCESS | 245
2022-11-30 2:33:35 PM | Stephen Costa | SUCCESS | 318
2022-11-30 2:33:37 PM | Jennifer Gonzalez | SUCCESS | 321
2022-11-30 2:33:39 PM | Eric Butler | FAIL | 029
2022-11-30 2:33:41 PM | Mary Willis | SUCCESS | 642
2022-11-30 2:33:43 PM | Sarah Joseph | FAIL | 429
2022-11-30 2:33:45 PM | Jennifer Fox | FAIL | 432
2022-11-30 2:33:47 PM | Ivan Wood | SUCCESS | 209
2022-11-30 2:33:49 PM | Teresa Cook | FAIL | 654
2022-11-30 2:33:51 PM | Jordan Ramos | SUCCESS | 273
2022-11-30 2:33:53 PM | Justin Stone | FAIL | 708
2022-11-30 2:33:55 PM | Patrick Walker | SUCCESS | 965
2022-11-30 2:33:57 PM | Robert Robbins | FAIL | 056
2022-11-30 2:33:59 PM | Bruce Smith | SUCCESS | 415
2022-11-30 2:34:01 PM | Sheila Patel | SUCCESS | 368
2022-11-30 2:34:03 PM | Maureen Vega | FAIL | 573
2022-11-30 2:34:05 PM | Joyce Johnson | FAIL | 061
2022-11-30 2:34:07 PM | Meagan Guerra | FAIL | 780
2022-11-30 2:34:09 PM | Karl Brooks | SUCCESS | 632
2022-11-30 2:34:11 PM | Dominique Mullen | SUCCESS | 927
2022-11-30 2:34:13 PM | Sandra White | SUCCESS | 098
2022-11-30 2:34:15 PM | Alison Cortez | FAIL | 059
2022-11-30 2:34:17 PM | Cassidy Morgan | FAIL | 751
2022-11-30 2:34:19 PM | Meagan Foster | FAIL | 269
2022-11-30 2:34:21 PM | Nicholas Branch | FAIL | 309
2022-11-30 2:34:23 PM | Keith Mullins | SUCCESS | 794
2022-11-30 2:34:25 PM | Taylor Figueroa | SUCCESS | 609
2022-11-30 2:34:27 PM | Vincent Wright | FAIL | 159
2022-11-30 2:34:29 PM | Isaac Brown | SUCCESS | 865
2022-11-30 2:34:31 PM | Mary Willis | SUCCESS | 058
2022-11-30 2:34:33 PM | Angela Wilson | FAIL | 041
2022-11-30 2:34:35 PM | Edward Mcknight | SUCCESS | 786
2022-11-30 2:34:37 PM | Claire Johnson | SUCCESS | 470
2022-11-30 2:34:39 PM | Donna Weiss | SUCCESS | 956
2022-11-30 2:34:41 PM | Christopher Martinez | FAIL | 189
2022-11-30 2:34:43 PM | Nicole Mcpherson | FAIL | 867
2022-11-30 2:34:45 PM | Rachel Macdonald | FAIL | 374
2022-11-30 2:34:47 PM | Mary Willis | SUCCESS | 712
2022-11-30 2:34:49 PM | Sandra Byrd | SUCCESS | 378
2022-11-30 2:34:51 PM | Laurie Carr | SUCCESS | 735
2022-11-30 2:34:53 PM | Mariah Ellis | SUCCESS | 935
2022-11-30 2:34:55 PM | Taylor Burke | FAIL | 465
2022-11-30 2:34:57 PM | Monique Howard | FAIL | 465
2022-11-30 2:34:59 PM | Lindsey Sanchez | SUCCESS | 916
2022-11-30 2:35:01 PM | Ryan Paul | FAIL | 683
2022-11-30 2:35:03 PM | Anthony Perry | FAIL | 136
2022-11-30 2:35:05 PM | Mary Willis | FAIL | 824
2022-11-30 2:35:07 PM | Jason Bell | FAIL | 890
2022-11-30 2:35:09 PM | Dennis Strong | FAIL | 549
2022-11-30 2:35:11 PM | Traci Nash | SUCCESS | 168
2022-11-30 2:35:13 PM | Andrew Henderson | SUCCESS | 395
2022-11-30 2:35:15 PM | Maria Orr | FAIL | 607
2022-11-30 2:35:17 PM | Luke Anderson | FAIL | 806
2022-11-30 2:35:19 PM | Heather Ortiz | SUCCESS | 301
2022-11-30 2:35:21 PM | Gabrielle Lambert | FAIL | 870
2022-11-30 2:35:23 PM | Alicia Hutchinson | SUCCESS | 089
2022-11-30 2:35:25 PM | Ronald Gates | SUCCESS | 046
2022-11-30 2:35:27 PM | Earl Butler | SUCCESS | 024
2022-11-30 2:35:29 PM | Daniel Gallagher | FAIL | 941
2022-11-30 2:35:31 PM | Melvin Lee | FAIL | 098
2022-11-30 2:35:33 PM | Jeffrey Stein | FAIL | 270
2022-11-30 2:35:35 PM | Kelsey Sampson | SUCCESS | 481
2022-11-30 2:35:37 PM | Tyler Gonzales | SUCCESS | 145
2022-11-30 2:35:39 PM | Tanya Williams | FAIL | 164
2022-11-30 2:35:41 PM | Amy Flores | FAIL | 947
2022-11-30 2:35:43 PM | Lauren Stafford | SUCCESS | 532
2022-11-30 2:35:45 PM | John Jordan | FAIL | 081
2022-11-30 2:35:47 PM | Patrick Gallagher | FAIL | 943
2022-11-30 2:35:49 PM | Amy Wilson | SUCCESS | 061
2022-11-30 2:35:51 PM | Angela Robbins | FAIL | 568
2022-11-30 2:35:53 PM | Mary Willis | SUCCESS | 982
2022-11-30 2:35:55 PM | Jeffery Lee | FAIL | 910
2022-11-30 2:35:57 PM | Eric Frost | FAIL | 139
2022-11-30 2:35:59 PM | Christopher Shields | FAIL | 836
2022-11-30 2:36:01 PM | Maria Lopez | SUCCESS | 860
2022-11-30 2:36:03 PM | Cindy Mosley | SUCCESS | 709
2022-11-30 2:36:05 PM | Jason Cook | FAIL | 392
2022-11-30 2:36:07 PM | Elizabeth Booth | SUCCESS | 803
2022-11-30 2:36:09 PM | Kimberly Campbell | FAIL | 072
2022-11-30 2:36:11 PM | Stephen Willis | SUCCESS | 214
2022-11-30 2:36:13 PM | Heather Butler | SUCCESS | 846
2022-11-30 2:36:15 PM | David Watkins | FAIL | 213
2022-11-30 2:36:17 PM | Chelsea Jones | FAIL | 701
2022-11-30 2:36:19 PM | Cheryl Lynch | FAIL | 168
2022-11-30 2:36:21 PM | Jonathan Garcia | SUCCESS | 941
2022-11-30 2:36:23 PM | Shannon Ramirez | SUCCESS | 193
2022-11-30 2:36:25 PM | William Russo | SUCCESS | 763
2022-11-30 2:36:27 PM | Brianna Graham | FAIL | 027
2022-11-30 2:36:29 PM | Ashley Smith | FAIL | 765
2022-11-30 2:36:31 PM | Daniel Johnson | SUCCESS | 759
2022-11-30 2:36:33 PM | Caitlin Brown | SUCCESS | 721
2022-11-30 2:36:35 PM | Anna Moore | SUCCESS | 612
2022-11-30 2:36:37 PM | Amanda Hendrix | FAIL | 013
2022-11-30 2:36:39 PM | Tyler Benjamin | SUCCESS | 942
2022-11-30 2:36:41 PM | Christine Williams | SUCCESS | 139
2022-11-30 2:36:43 PM | Valerie Michael | SUCCESS | 567
2022-11-30 2:36:45 PM | Rachel Ward | FAIL | 720
2022-11-30 2:36:47 PM | James Mercado | SUCCESS | 185
2022-11-30 2:36:49 PM | Catherine Johnston | FAIL | 627
2022-11-30 2:36:51 PM | Samantha Carter | SUCCESS | 754
2022-11-30 2:36:53 PM | Susan Sampson | SUCCESS | 761
2022-11-30 2:36:55 PM | Christopher Dixon | FAIL | 903
2022-11-30 2:36:57 PM | John Miller | SUCCESS | 689
2022-11-30 2:36:59 PM | Nancy Perez | FAIL | 927
2022-11-30 2:37:01 PM | Heather Castillo | SUCCESS | 183
2022-11-30 2:37:03 PM | Elizabeth Webb | SUCCESS | 192
2022-11-30 2:37:05 PM | Katherine Mcdonald | FAIL | 753
2022-11-30 2:37:07 PM | Sherri Harrison | SUCCESS | 728
2022-11-30 2:37:09 PM | Zachary Shepard | SUCCESS | 734
2022-11-30 2:37:11 PM | Joe Dean | FAIL | 795
2022-11-30 2:37:13 PM | Maria Baird | FAIL | 952
2022-11-30 2:37:15 PM | Jordan Garcia | SUCCESS | 302
2022-11-30 2:37:17 PM | Patrick West | SUCCESS | 217
2022-11-30 2:37:19 PM | Kyle Logan | FAIL | 519
2022-11-30 2:37:21 PM | Stacey Santos | SUCCESS | 295
2022-11-30 2:37:23 PM | Holly Salazar | FAIL | 452
2022-11-30 2:37:25 PM | Joseph Williams | SUCCESS | 398
2022-11-30 2:37:27 PM | Stephanie Golden | FAIL | 932
2022-11-30 2:37:29 PM | Brooke Browning | FAIL | 042
2022-11-30 2:37:31 PM | Travis Mejia | FAIL | 107
2022-11-30 2:37:33 PM | Daniel Wilson | FAIL | 340
2022-11-30 2:37:35 PM | Alex Walker | SUCCESS | 840
2022-11-30 2:37:37 PM | Mary Willis | FAIL | 521
2022-11-30 2:37:39 PM | Lauren Smith | FAIL | 564
2022-11-30 2:37:41 PM | Kathryn Nelson | SUCCESS | 901
2022-11-30 2:37:43 PM | Mary Willis | FAIL | 520
2022-11-30 2:37:45 PM | Crystal Peters | SUCCESS | 056
2022-11-30 2:37:47 PM | Tyler Gonzales | FAIL | 086
2022-11-30 2:37:49 PM | Tony Williams | SUCCESS | 628
2022-11-30 2:37:51 PM | Jeffery Eaton | FAIL | 790
2022-11-30 2:37:53 PM | Rebekah Johnson | FAIL | 245
2022-11-30 2:37:55 PM | Jackie Moore | FAIL | 061
2022-11-30 2:37:57 PM | Carlos Hunt | FAIL | 451
2022-11-30 2:37:59 PM | Scott Johnson | FAIL | 390
2022-11-30 2:38:01 PM | Andrew Schmidt | FAIL | 256
2022-11-30 2:38:03 PM | Alicia Reese | SUCCESS | 523
2022-11-30 2:38:05 PM | Annette Robinson | SUCCESS | 601
2022-11-30 2:38:07 PM | Daniel Peck | FAIL | 745
2022-11-30 2:38:09 PM | Kathleen Shaw | SUCCESS | 486
2022-11-30 2:38:11 PM | James Willis | SUCCESS | 923
2022-11-30 2:38:13 PM | Jason Jensen | FAIL | 564
2022-11-30 2:38:15 PM | Tiffany Wallace | FAIL | 934
2022-11-30 2:38:17 PM | Lynn Hughes | FAIL | 572
2022-11-30 2:38:19 PM | Melissa Morris | FAIL | 654
2022-11-30 2:38:21 PM | Katie Juarez | FAIL | 475
2022-11-30 2:38:23 PM | Kaitlyn Mayer | SUCCESS | 098
2022-11-30 2:38:25 PM | Jacob Bradley | FAIL | 597
2022-11-30 2:38:27 PM | David Mcknight | SUCCESS | 730
2022-11-30 2:38:29 PM | Danielle Osborne | SUCCESS | 503
2022-11-30 2:38:31 PM | Patrick Jacobs | FAIL | 382
2022-11-30 2:38:33 PM | Michelle Rice | SUCCESS | 279
2022-11-30 2:38:35 PM | Jeffery Ferguson | FAIL | 480
2022-11-30 2:38:37 PM | Michael Cain | SUCCESS | 631
2022-11-30 2:38:39 PM | Brandon Wade | FAIL | 429
2022-11-30 2:38:41 PM | Nicholas George | FAIL | 480
2022-11-30 2:38:43 PM | Vanessa Cherry | SUCCESS | 857
2022-11-30 2:38:45 PM | Leslie Miller | SUCCESS | 891
2022-11-30 2:38:47 PM | Aaron Sanchez | SUCCESS | 738
2022-11-30 2:38:49 PM | Betty Fitzpatrick | FAIL | 241
2022-11-30 2:38:51 PM | Melissa Rivera | SUCCESS | 297
2022-11-30 2:38:53 PM | Isabel Hutchinson | FAIL | 130
2022-11-30 2:38:55 PM | Jeffrey Austin | SUCCESS | 648
2022-11-30 2:38:57 PM | Phillip Ferguson | FAIL | 148
2022-11-30 2:38:59 PM | Jodi Mendez | SUCCESS | 914
2022-11-30 2:39:01 PM | Vincent Hernandez | FAIL | 318
2022-11-30 2:39:03 PM | Martin Delgado | SUCCESS | 257
2022-11-30 2:39:05 PM | Paul Stewart | FAIL | 194
2022-11-30 2:39:07 PM | Blake Ramirez | SUCCESS | 987
2022-11-30 2:39:09 PM | Mary Willis | FAIL | 820
2022-11-30 2:39:11 PM | Holly Davis | SUCCESS | 051
2022-11-30 2:39:13 PM | Jennifer Sanders | SUCCESS | 276
2022-11-30 2:39:15 PM | Thomas Sampson | SUCCESS | 382
2022-11-30 2:39:17 PM | Jennifer Gonzalez | FAIL | 361
2022-11-30 2:39:19 PM | Jason Richardson | FAIL | 285
2022-11-30 2:39:21 PM | Stephen Chapman | FAIL | 263
2022-11-30 2:39:23 PM | Adam Fernandez | SUCCESS | 391
2022-11-30 2:39:25 PM | Olivia Mcgee | FAIL | 803
2022-11-30 2:39:27 PM | Lauren Allen | SUCCESS | 962
2022-11-30 2:39:29 PM | Mary Willis | FAIL | 427
2022-11-30 2:39:31 PM | Christopher Alvarado | SUCCESS | 361
2022-11-30 2:39:33 PM | Chelsea Park | SUCCESS | 320
2022-11-30 2:39:35 PM | Alexandria Olson | SUCCESS | 295
2022-11-30 2:39:37 PM | Richard Henderson | SUCCESS | 351
2022-11-30 2:39:39 PM | Colleen Elliott | FAIL | 580
2022-11-30 2:39:41 PM | Jon Williams | FAIL | 643
2022-11-30 2:39:43 PM | Krista Marquez | FAIL | 158
2022-11-30 2:39:45 PM | Evan Henderson | SUCCESS | 873
2022-11-30 2:39:47 PM | Tanner Potts | SUCCESS | 108
2022-11-30 2:39:49 PM | Don Patterson | SUCCESS | 123
2022-11-30 2:39:51 PM | Maria Daniel | FAIL | 297
2022-11-30 2:39:53 PM | Amanda Miller | SUCCESS | 840
2022-11-30 2:39:55 PM | Madison Nelson | SUCCESS | 921
2022-11-30 2:39:57 PM | Olivia Morgan | SUCCESS | 072
2022-11-30 2:39:59 PM | Michelle Harrison | FAIL | 458
2022-11-30 2:40:01 PM | Mary Church | FAIL | 932
2022-11-30 2:40:03 PM | Maurice Medina | SUCCESS | 712
2022-11-30 2:40:05 PM | William Hartman | FAIL | 193
2022-11-30 2:40:07 PM | Mary Willis | SUCCESS | 948
2022-11-30 2:40:09 PM | David Steele | SUCCESS | 297
2022-11-30 2:40:11 PM | Carol Miller | SUCCESS | 685
2022-11-30 2:40:13 PM | Stephen Bond | FAIL | 504
2022-11-30 2:40:15 PM | Robert Nichols | SUCCESS | 502
2022-11-30 2:40:17 PM | Cynthia King | SUCCESS | 218
2022-11-30 2:40:19 PM | Elizabeth Roberts | SUCCESS | 312
2022-11-30 2:40:21 PM | Barbara Powers | SUCCESS | 796
2022-11-30 2:40:23 PM | Mitchell Moreno | SUCCESS | 628
2022-11-30 2:40:25 PM | Lisa Lewis | SUCCESS | 402
2022-11-30 2:40:27 PM | Alisha Lewis | SUCCESS | 439
2022-11-30 2:40:29 PM | Luke Hays | FAIL | 093
2022-11-30 2:40:31 PM | Robin Mitchell | FAIL | 957
2022-11-30 2:40:33 PM | Gina Wallace | FAIL | 931
2022-11-30 2:40:35 PM | Ashley Castillo | SUCCESS | 098
2022-11-30 2:40:37 PM | Rebecca Anderson | FAIL | 728
2022-11-30 2:40:39 PM | Anna Davis | SUCCESS | 369
2022-11-30 2:40:41 PM | Sharon Cox | FAIL | 147
2022-11-30 2:40:43 PM | Cameron Clements | FAIL | 251
2022-11-30 2:40:45 PM | Jacqueline Webb | SUCCESS | 745
2022-11-30 2:40:47 PM | Raymond Craig | FAIL | 469
2022-11-30 2:40:49 PM | Adam Collins | SUCCESS | 607
2022-11-30 2:40:51 PM | Melissa Griffin | SUCCESS | 216
2022-11-30 2:40:53 PM | Noah Davis | FAIL | 210
2022-11-30 2:40:55 PM | Cindy Scott | FAIL | 374
2022-11-30 2:40:57 PM | Darren Jackson | FAIL | 325
2022-11-30 2:40:59 PM | Mary Willis | SUCCESS | 652
2022-11-30 2:41:01 PM | Roy Brown | FAIL | 659
2022-11-30 2:41:03 PM | Ann Smith | SUCCESS | 986
2022-11-30 2:41:05 PM | Danielle Smith | SUCCESS | 192
2022-11-30 2:41:07 PM | Jennifer Welch | FAIL | 106
2022-11-30 2:41:09 PM | Jessica Marks | SUCCESS | 283
2022-11-30 2:41:11 PM | Matthew Hill | FAIL | 476
2022-11-30 2:41:13 PM | Ronald Gay | FAIL | 796
2022-11-30 2:41:15 PM | Mary Willis | SUCCESS | 042
2022-11-30 2:41:17 PM | Kenneth Francis | FAIL | 245
2022-11-30 2:41:19 PM | Anthony Robbins | SUCCESS | 297
2022-11-30 2:41:21 PM | John Robinson | SUCCESS | 723
2022-11-30 2:41:23 PM | Patricia Wheeler | SUCCESS | 978
2022-11-30 2:41:25 PM | James Porter | SUCCESS | 196
2022-11-30 2:41:27 PM | Chad Moore | FAIL | 948
2022-11-30 2:41:29 PM | Mary Willis | FAIL | 421
2022-11-30 2:41:31 PM | Marissa Anderson | SUCCESS | 134
2022-11-30 2:41:33 PM | Michelle Kelly | SUCCESS | 586
2022-11-30 2:41:35 PM | John Young | FAIL | 637
2022-11-30 2:41:37 PM | Matthew Townsend | FAIL | 168
2022-11-30 2:41:39 PM | Matthew Hart | SUCCESS | 179
2022-11-30 2:41:41 PM | Brandon Velasquez | FAIL | 471
2022-11-30 2:41:43 PM | Adam Lewis | FAIL | 376
2022-11-30 2:41:45 PM | Larry Harris | SUCCESS | 794
2022-11-30 2:41:47 PM | Mark Garcia | SUCCESS | 293
2022-11-30 2:41:49 PM | Willie Carter | FAIL | 840
2022-11-30 2:41:51 PM | Dakota Alvarado | SUCCESS | 943
2022-11-30 2:41:53 PM | James Stewart | FAIL | 348
2022-11-30 2:41:55 PM | Jonathan Young | FAIL | 849
2022-11-30 2:41:57 PM | Brian Morales | SUCCESS | 390
2022-11-30 2:41:59 PM | Brooke Carr | FAIL | 830
2022-11-30 2:42:01 PM | Dorothy Bray | SUCCESS | 725
2022-11-30 2:42:03 PM | Connie Pace | FAIL | 265
2022-11-30 2:42:05 PM | Tara Hicks | SUCCESS | 235
2022-11-30 2:42:07 PM | Jamie Clark | FAIL | 054
2022-11-30 2:42:09 PM | Anthony Chang | FAIL | 126
2022-11-30 2:42:11 PM | Angela Washington | SUCCESS | 680
2022-11-30 2:42:13 PM | Evan Horne | FAIL | 782
2022-11-30 2:42:15 PM | Paula Peterson | SUCCESS | 936
2022-11-30 2:42:17 PM | James Herrera | SUCCESS | 596
2022-11-30 2:42:19 PM | Holly Mcmahon | SUCCESS | 408
2022-11-30 2:42:21 PM | Nicole Martin | FAIL | 187
2022-11-30 2:42:23 PM | Richard Johnson | FAIL | 206
2022-11-30 2:42:25 PM | Eric Gardner | FAIL | 985
2022-11-30 2:42:27 PM | Kelsey Wright | FAIL | 849
2022-11-30 2:42:29 PM | Maureen Summers | FAIL | 678
2022-11-30 2:42:31 PM | Michelle Hardin | SUCCESS | 531
2022-11-30 2:42:33 PM | Samantha Glass | FAIL | 074
2022-11-30 2:42:35 PM | Michelle Deleon | SUCCESS | 103
2022-11-30 2:42:37 PM | Patrick Mccarty | SUCCESS | 368
2022-11-30 2:42:39 PM | Robert Grant | SUCCESS | 936
2022-11-30 2:42:41 PM | Charles Lopez | SUCCESS | 873
2022-11-30 2:42:43 PM | Heidi Rhodes | FAIL | 481
2022-11-30 2:42:45 PM | John Collier | FAIL | 294
2022-11-30 2:42:47 PM | Brian Allen | FAIL | 216
2022-11-30 2:42:49 PM | Monica Cruz | SUCCESS | 416
2022-11-30 2:42:51 PM | Kathleen Berg | FAIL | 631
2022-11-30 2:42:53 PM | Jessica Erickson | SUCCESS | 463
2022-11-30 2:42:55 PM | Matthew Brown | FAIL | 483
2022-11-30 2:42:57 PM | Emily Chan | FAIL | 018
2022-11-30 2:42:59 PM | George Graham | SUCCESS | 130
2022-11-30 2:43:01 PM | Mary Willis | SUCCESS | 376
2022-11-30 2:43:03 PM | Isaac Kennedy | FAIL | 634
2022-11-30 2:43:05 PM | Rachel Mcguire | SUCCESS | 849
2022-11-30 2:43:07 PM | Mary Willis | FAIL | 425
2022-11-30 2:43:09 PM | Albert Richards | FAIL | 569
2022-11-30 2:43:11 PM | Randy Barnett | FAIL | 915
2022-11-30 2:43:13 PM | Mary Willis | FAIL | 549
2022-11-30 2:43:15 PM | Linda Hernandez | FAIL | 937
2022-11-30 2:43:17 PM | Mary Willis | FAIL | 829
2022-11-30 2:43:19 PM | Tony Blair | FAIL | 357
2022-11-30 2:43:21 PM | Gary Jackson | SUCCESS | 794
2022-11-30 2:43:23 PM | Harold Fernandez | SUCCESS | 348
2022-11-30 2:43:25 PM | Brian Johnson | SUCCESS | 534
2022-11-30 2:43:27 PM | Mary Willis | SUCCESS | 952
2022-11-30 2:43:29 PM | Leslie Reyes | SUCCESS | 916
2022-11-30 2:43:31 PM | Darlene Lowe | SUCCESS | 689
2022-11-30 2:43:33 PM | Bill Rogers | FAIL | 754
2022-11-30 2:43:35 PM | Christopher Shields | FAIL | 130
2022-11-30 2:43:37 PM | Amber Harris | FAIL | 024
2022-11-30 2:43:39 PM | Bradley Bennett | FAIL | 762
2022-11-30 2:43:41 PM | Courtney Anderson | SUCCESS | 706
2022-11-30 2:43:43 PM | Barbara Johnson | SUCCESS | 784
2022-11-30 2:43:45 PM | Vicki Walsh | SUCCESS | 843
2022-11-30 2:43:47 PM | Ryan Williams | FAIL | 936
2022-11-30 2:43:49 PM | Larry Mason | FAIL | 648
2022-11-30 2:43:51 PM | Emily Burgess | FAIL | 510
2022-11-30 2:43:53 PM | Melissa Olson | FAIL | 678
2022-11-30 2:43:55 PM | Morgan Clark | SUCCESS | 429
2022-11-30 2:43:57 PM | Keith Mendez | FAIL | 625
2022-11-30 2:43:59 PM | Jared Peterson | FAIL | 310
2022-11-30 2:44:01 PM | Amy Robbins | SUCCESS | 239
2022-11-30 2:44:03 PM | Mary Willis | FAIL | 825
2022-11-30 2:44:05 PM | Kelsey Craig | FAIL | 156
2022-11-30 2:44:07 PM | Stephanie Walker | SUCCESS | 938
2022-11-30 2:44:09 PM | William Fitzpatrick | SUCCESS | 879
2022-11-30 2:44:11 PM | Charles Becker | SUCCESS | 312
2022-11-30 2:44:13 PM | Amber Bass | FAIL | 567
2022-11-30 2:44:15 PM | Jaclyn Gonzalez | SUCCESS | 987
2022-11-30 2:44:17 PM | Joshua Soto | FAIL | 437
2022-11-30 2:44:19 PM | Jacqueline Campbell | FAIL | 356
2022-11-30 2:44:21 PM | Robert Padilla | FAIL | 941
2022-11-30 2:44:23 PM | Nicole Gaines | FAIL | 524
2022-11-30 2:44:25 PM | Lindsey Simon | FAIL | 379
2022-11-30 2:44:27 PM | Peter Cross | FAIL | 951
2022-11-30 2:44:29 PM | Breanna Patrick | SUCCESS | 960
2022-11-30 2:44:31 PM | Michael Strickland | SUCCESS | 924
